Id,MSSubClass,MSZoning,LotArea,LotShape,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,MasVnrArea,TotalBsmtSF,HeatingQC,FullBath,HalfBath,BedroomAbvGr,GrLivArea,Fireplaces,GarageType,GarageCars,GarageArea,PoolArea,SalePrice
1085,90,RL,9808,Reg,CollgCr,1Fam,1Story,5,6,1963,1980,Gable,Wd Sdng,0.0,1233.0,Ex,1,1,3,1108,2,Detchd,0,0.0,0,205863
1086,150,RL,10046,IR1,Edwards,1Fam,1.5Fin,4,7,1920,1947,Gable,BrkFace,200.0,1150.0,Ex,3,0,4,1637,1,Attchd,1,228.0,0,227293
1087,150,RH,13563,IR1,NridgHt,1Fam,2Story,9,1,1979,1981,Gable,VinylSd,0.0,642.0,Gd,1,0,4,2700,1,Attchd,0,0.0,0,302573
1088,90,RL,9130,Reg,Somerst,1Fam,1Story,9,8,1975,2001,Gable,VinylSd,400.0,512.0,TA,3,0,2,1354,0,Attchd,3,666.0,0,243192
1089,75,RL,7118,Reg,NAmes,1Fam,1Story,5,4,1965,1986,Gable,MetalSd,0.0,977.0,TA,0,1,2,1313,0,Detchd,3,659.0,0,217833
1090,150,RL,7345,Reg,CollgCr,1Fam,2Story,10,9,1940,1941,Gable,Wd Sdng,500.0,759.0,Ex,0,1,0,1841,1,Attchd,2,535.0,0,312681
1091,85,RL,7818,IR1,Somerst,1Fam,1.5Fin,4,6,1923,1926,Hip,VinylSd,0.0,457.0,Ex,0,0,5,1869,1,Attchd,2,561.0,0,209209
1092,30,RL,7953,Reg,Gilbert,1Fam,1Story,7,1,1934,1951,Gable,BrkFace,100.0,682.0,Ex,3,1,1,2024,1,Attchd,2,319.0,0,258824
1093,75,RL,11658,IR1,NAmes,1Fam,1Story,6,2,1955,1963,Gable,Wd Sdng,0.0,1142.0,Ex,0,0,3,1747,0,Attchd,3,661.0,0,271573
1094,160,FV,8316,Reg,OldTown,Twnhs,1Story,4,3,1929,1947,Hip,BrkFace,0.0,0.0,Ex,0,1,2,1847,1,BuiltIn,3,577.0,0,200544
1095,150,RL,11688,IR1,Gilbert,1Fam,2Story,10,2,1956,1981,Gable,VinylSd,0.0,1679.0,TA,0,2,3,1627,1,Attchd,3,622.0,0,306777
1096,190,RL,7782,Reg,Gilbert,Twnhs,2Story,2,7,1993,2002,Gable,BrkFace,0.0,389.0,TA,0,1,5,1233,2,Attchd,2,472.0,0,191945
1097,20,RL,8428,Reg,NridgHt,1Fam,1Story,1,1,1946,1967,Gable,MetalSd,100.0,0.0,Ex,1,1,5,1769,0,Attchd,2,493.0,0,140254
1098,190,RM,2983,IR1,SawyerW,1Fam,1Story,4,9,1934,1948,Hip,VinylSd,0.0,782.0,Gd,0,0,4,2247,1,Attchd,2,431.0,0,237970
1099,90,RL,12812,IR1,OldTown,1Fam,2Story,4,2,1918,1918,Gable,BrkFace,400.0,738.0,Gd,0,0,1,2110,1,Attchd,2,286.0,0,226054
1100,30,RL,9635,Reg,NAmes,1Fam,2Story,1,4,1907,1935,Gable,VinylSd,0.0,482.0,Fa,1,1,0,1071,1,Attchd,2,,0,132470
1101,75,RM,13346,IR1,NridgHt,1Fam,1Story,6,8,1925,1935,Gable,BrkFace,500.0,1081.0,TA,1,0,3,1949,1,Attchd,2,511.0,0,271499
1102,70,RL,1904,Reg,OldTown,1Fam,1.5Fin,4,3,2003,2010,Hip,MetalSd,0.0,432.0,Ex,3,0,1,1383,2,Attchd,3,331.0,0,226684
1103,50,FV,23021,Reg,Somerst,Twnhs,1.5Fin,1,9,1970,1979,Hip,BrkFace,0.0,1245.0,Ex,2,1,0,2745,2,Detchd,1,267.0,0,254242
1104,180,RL,7556,Reg,Edwards,1Fam,2Story,1,7,1929,1947,Gable,Wd Sdng,0.0,490.0,Ex,0,0,3,1993,0,None,1,240.0,788,230807
1105,150,RL,14102,Reg,NAmes,1Fam,1Story,1,3,1906,1929,Hip,HdBoard,300.0,522.0,Gd,0,1,1,2365,1,Attchd,2,545.0,0,211317
1106,190,RL,4817,IR3,NridgHt,1Fam,1.5Fin,8,3,1966,1986,Gable,VinylSd,0.0,557.0,Gd,0,1,2,1819,1,Attchd,1,212.0,0,274068
1107,190,RL,11008,Reg,Edwards,1Fam,1Story,10,5,1964,1979,Gable,MetalSd,0.0,674.0,Ex,3,1,3,1772,0,Detchd,1,137.0,0,266483
1108,85,RL,4785,Reg,NAmes,1Fam,2.5Unf,8,5,1935,1942,Hip,HdBoard,0.0,1308.0,TA,0,1,1,2832,0,Attchd,3,711.0,0,350376
1109,30,RL,5931,Reg,Gilbert,1Fam,2.5Unf,2,5,1924,1925,Gable,HdBoard,0.0,1638.0,Ex,2,1,5,2420,0,Attchd,2,541.0,0,241598
1110,190,RL,21099,Reg,Edwards,1Fam,2Story,7,9,1936,1958,Gable,VinylSd,0.0,702.0,Po,1,1,0,1873,1,Attchd,2,513.0,0,261603
1111,80,FV,7366,Reg,Edwards,1Fam,2Story,8,9,1900,1924,Gable,MetalSd,0.0,881.0,Ex,3,1,1,1702,0,BuiltIn,1,193.0,0,238832
1112,50,RL,9033,Reg,CollgCr,1Fam,2Story,8,6,1914,1920,Hip,MetalSd,100.0,1092.0,Ex,1,0,2,1083,1,Detchd,2,446.0,0,261602
1113,75,RL,12519,Reg,NAmes,1Fam,2Story,10,7,1936,1954,Hip,VinylSd,100.0,787.0,Ex,0,1,3,1992,1,Attchd,2,397.0,0,287192
1114,150,RL,10382,IR3,OldTown,1Fam,2.5Unf,7,8,1912,1918,Hip,MetalSd,300.0,1075.0,Ex,0,1,3,1740,1,Attchd,2,374.0,0,267974
1115,45,RL,8736,IR3,SawyerW,Twnhs,2.5Unf,5,9,2003,2010,Gable,BrkFace,0.0,896.0,TA,0,0,3,2134,0,Attchd,2,516.0,0,289765
1116,160,RL,9725,Reg,Somerst,1Fam,2Story,1,6,1907,1914,Hip,VinylSd,0.0,811.0,Ex,2,0,2,2338,0,Attchd,1,172.0,0,199228
1117,80,RM,26949,Reg,NWAmes,1Fam,1Story,9,8,1904,1917,Gable,MetalSd,500.0,508.0,TA,2,1,0,2617,0,Attchd,0,0.0,0,274803
1118,85,RL,7872,IR1,NridgHt,1Fam,1Story,7,2,1959,1959,Gable,BrkFace,0.0,953.0,Ex,3,0,3,2000,0,Detchd,1,175.0,0,284972
1119,70,RL,8960,Reg,Edwards,1Fam,1Story,2,8,1972,2000,Gable,VinylSd,0.0,1317.0,Ex,1,1,0,1320,1,Attchd,3,481.0,0,190384
1120,30,RL,13702,IR1,Sawyer,1Fam,1Story,6,2,1900,1912,Gable,Wd Sdng,200.0,657.0,TA,0,2,1,948,1,Attchd,0,0.0,0,175871
1121,40,RL,14083,IR1,Edwards,1Fam,2.5Unf,2,8,1935,1937,Gable,HdBoard,0.0,408.0,Fa,0,0,5,1411,0,Attchd,0,0.0,0,141118
1122,160,RM,14669,IR1,Gilbert,1Fam,2Story,1,2,1934,1954,Gable,HdBoard,0.0,790.0,Ex,0,1,5,2697,1,Attchd,0,0.0,0,209747
1123,30,RL,11151,Reg,NAmes,1Fam,2Story,7,3,1965,1992,Gable,HdBoard,0.0,1642.0,Fa,0,0,0,3124,0,None,1,159.0,0,347930
1124,50,RL,4575,IR1,Gilbert,1Fam,2Story,2,7,1962,1967,Gable,HdBoard,0.0,1457.0,Gd,2,1,0,1683,0,Attchd,3,760.0,0,247181
1125,30,RL,18337,IR1,SawyerW,1Fam,1Story,2,9,2003,2010,Gable,VinylSd,0.0,711.0,Ex,1,0,5,1166,1,Attchd,1,287.0,0,177130
1126,190,RL,4567,IR1,Somerst,1Fam,1Story,5,3,1922,1936,Gable,Wd Sdng,0.0,1077.0,TA,1,1,3,1488,0,Attchd,3,582.0,0,245321
1127,50,RL,9426,Reg,CollgCr,1Fam,1Story,5,5,1908,1911,Gable,HdBoard,0.0,1147.0,Ex,3,0,4,2543,1,Attchd,1,200.0,0,261190
1128,150,C (all),5557,IR1,NAmes,1Fam,1Story,7,9,1933,1953,Gable,VinylSd,200.0,1629.0,Ex,2,0,4,1514,1,CarPort,1,240.0,0,253656
1129,80,RL,7847,Reg,Gilbert,1Fam,1Story,1,7,1945,1947,Gable,VinylSd,0.0,482.0,Gd,0,0,2,2157,1,Attchd,1,284.0,0,174158
1130,30,RL,9550,Reg,CollgCr,1Fam,1Story,8,2,1977,1980,Gable,BrkFace,100.0,0.0,Ex,1,0,5,1901,0,Attchd,0,0.0,0,232287
1131,80,RL,9515,Reg,NWAmes,Duplex,1Story,3,5,1903,1907,Gable,HdBoard,0.0,401.0,Ex,1,0,5,2237,0,Attchd,1,166.0,0,190324
1132,70,RL,10006,IR3,NWAmes,1Fam,1.5Fin,4,5,1929,1946,Hip,MetalSd,200.0,684.0,Ex,2,0,2,3119,0,Detchd,3,735.0,0,286809
1133,70,RL,18157,IR1,NAmes,Twnhs,1.5Fin,9,9,1994,2010,Gable,BrkFace,300.0,1375.0,TA,3,0,4,2157,2,Detchd,3,755.0,0,338006
1134,160,RL,10165,IR1,Somerst,1Fam,2Story,4,2,2001,2010,Gable,HdBoard,200.0,717.0,Gd,3,1,1,1889,0,Detchd,3,660.0,0,232092
1135,50,RL,7171,Reg,Sawyer,1Fam,1Story,10,1,1974,1983,Hip,BrkFace,200.0,532.0,Ex,0,1,3,3224,0,Attchd,0,0.0,0,345521
1136,75,RL,13121,Reg,Edwards,1Fam,1.5Fin,5,4,1998,2005,Gable,BrkFace,0.0,983.0,TA,3,1,3,2007,1,BuiltIn,1,259.0,0,277518
1137,190,RM,14687,IR1,OldTown,1Fam,2Story,7,4,1971,1982,Hip,MetalSd,0.0,993.0,Ex,1,1,1,1425,1,Attchd,1,241.0,0,220706
1138,70,RL,4386,Reg,Somerst,1Fam,1Story,4,1,1902,1923,Gable,HdBoard,0.0,597.0,Gd,3,0,1,2222,1,Attchd,2,378.0,0,194622
1139,60,FV,10923,IR1,Somerst,1Fam,1Story,1,7,1913,1938,Gable,HdBoard,0.0,733.0,TA,0,0,4,2067,2,Detchd,0,0.0,0,154497
1140,30,RM,11505,Reg,Sawyer,1Fam,2Story,9,2,1959,1985,Gable,BrkFace,0.0,953.0,TA,1,0,2,1648,0,Attchd,3,497.0,0,264334
1141,60,RL,6982,IR1,Gilbert,1Fam,2Story,4,9,1976,1978,Gable,HdBoard,0.0,1210.0,Gd,3,1,1,1548,0,Attchd,3,742.0,0,242424
1142,160,RM,16120,IR1,CollgCr,1Fam,1Story,9,7,1944,1970,Hip,VinylSd,0.0,692.0,Gd,3,2,2,1653,0,Attchd,1,209.0,0,249430
1143,30,RL,7517,Reg,NAmes,1Fam,1Story,6,7,1995,2010,Gambrel,VinylSd,300.0,653.0,Ex,2,0,0,1541,0,Attchd,3,607.0,0,237310
1144,20,RL,8628,Reg,OldTown,Duplex,1.5Fin,1,1,1933,1955,Hip,VinylSd,100.0,1929.0,Gd,0,0,3,1669,1,Attchd,1,218.0,0,189753
1145,80,RL,7431,Reg,CollgCr,1Fam,SFoyer,3,9,1944,1951,Hip,BrkFace,0.0,804.0,Ex,3,0,4,1404,0,Detchd,1,221.0,0,144192
1146,150,RL,8166,IR1,Edwards,1Fam,2Story,2,9,1960,1985,Hip,BrkFace,0.0,0.0,Ex,2,1,3,2030,1,Attchd,2,511.0,0,212011
1147,190,RL,4683,IR1,OldTown,Twnhs,2Story,9,2,1982,1982,Gable,MetalSd,100.0,1163.0,Ex,1,1,4,1984,0,Detchd,0,0.0,0,307452
1148,50,RL,3944,IR1,NWAmes,1Fam,1Story,1,9,2001,2010,Hip,Wd Sdng,,439.0,Ex,2,0,0,2005,0,BuiltIn,1,213.0,0,184037
1149,85,C (all),17984,Reg,Somerst,1Fam,1Story,9,2,1915,1936,Gable,BrkFace,0.0,891.0,Gd,2,0,3,1774,1,Attchd,1,250.0,0,268626
1150,85,RL,5305,IR1,Edwards,Twnhs,1Story,9,2,1965,1987,Gable,VinylSd,0.0,464.0,TA,3,1,0,1714,0,Attchd,1,236.0,0,261590
1151,45,RL,4935,IR1,SawyerW,1Fam,2Story,8,8,1939,1951,Gable,VinylSd,0.0,852.0,Ex,3,1,4,2786,1,BuiltIn,2,405.0,0,307412
1152,120,RL,2760,Reg,NWAmes,1Fam,2Story,8,3,1916,1940,Hip,MetalSd,0.0,1555.0,Ex,3,0,1,1844,3,Detchd,1,215.0,0,284072
1153,90,RL,5887,IR2,Edwards,1Fam,1Story,1,3,1933,1944,Gable,BrkFace,100.0,602.0,Ex,2,1,3,2641,1,Attchd,0,0.0,0,233991
1154,75,RL,4181,Reg,Gilbert,1Fam,2Story,8,7,2005,2007,Hip,HdBoard,0.0,461.0,Gd,1,0,0,1340,0,Attchd,0,0.0,457,257085
1155,180,FV,18416,Reg,SawyerW,1Fam,SFoyer,10,6,1915,1932,Gable,MetalSd,0.0,1910.0,Ex,0,1,5,2157,2,Detchd,3,615.0,0,351837
1156,50,RL,13425,Reg,NAmes,1Fam,2Story,3,7,2001,2010,Gable,VinylSd,100.0,567.0,Ex,2,1,3,1450,0,Attchd,0,0.0,0,166820
1157,160,RL,5744,Reg,CollgCr,1Fam,SFoyer,7,6,1959,1971,Gambrel,Wd Sdng,200.0,493.0,Gd,3,0,3,1530,1,Detchd,3,896.0,0,252565
1158,70,FV,24989,Reg,Edwards,1Fam,1.5Fin,1,9,1965,1979,Gable,BrkFace,0.0,1715.0,TA,0,0,3,1597,0,Attchd,0,0.0,0,188904
1159,40,FV,13238,Reg,NWAmes,1Fam,1Story,1,2,1965,1974,Hip,HdBoard,100.0,558.0,Ex,1,1,2,1568,0,Detchd,3,568.0,0,158815
1160,180,RL,6888,IR1,Gilbert,1Fam,1Story,10,8,1989,1989,Gable,MetalSd,400.0,1733.0,Ex,0,0,0,1570,2,Attchd,1,242.0,0,343354
1161,190,RL,2322,Reg,Gilbert,1Fam,1Story,5,6,1912,1940,Gable,VinylSd,300.0,1001.0,Gd,3,1,0,2604,0,Detchd,2,449.0,0,242561
1162,75,RM,25475,Reg,NWAmes,1Fam,2Story,5,4,1955,1960,Hip,BrkFace,200.0,0.0,Ex,2,1,3,1832,1,None,2,471.0,0,211602
1163,75,RH,4044,IR1,Edwards,1Fam,1Story,8,6,1930,1938,Gable,VinylSd,100.0,967.0,Ex,2,1,1,1934,0,Attchd,2,450.0,0,248346
1164,40,RL,3559,IR1,OldTown,Duplex,1Story,7,6,1933,1942,Gable,VinylSd,0.0,1382.0,Gd,3,0,3,1576,1,Detchd,1,267.0,0,270675
1165,80,RL,13511,Reg,NridgHt,1Fam,1Story,8,3,1938,1952,Gable,BrkFace,100.0,621.0,Fa,2,0,2,2338,2,Attchd,2,467.0,0,302650
1166,160,RL,27443,IR2,NridgHt,1Fam,1Story,6,8,1966,1974,Gable,BrkFace,100.0,702.0,Ex,3,1,4,2011,0,Attchd,0,0.0,0,232659
1167,75,RL,16189,Reg,NWAmes,1Fam,1Story,6,5,1907,1929,Gable,HdBoard,0.0,385.0,Ex,2,0,2,1648,1,CarPort,3,785.0,0,236729
1168,20,RH,10742,Reg,Gilbert,1Fam,1Story,2,4,1986,1999,Gable,Wd Sdng,0.0,1324.0,Ex,2,1,1,1124,1,Attchd,1,229.0,0,199865
1169,75,RL,10909,Reg,CollgCr,1Fam,1Story,6,2,1977,1987,Hip,VinylSd,100.0,1061.0,TA,2,1,3,1929,2,Attchd,2,449.0,0,281921
1170,120,FV,12415,Reg,Gilbert,Twnhs,1Story,5,1,1954,1960,Gable,VinylSd,400.0,600.0,Ex,1,0,0,2148,0,Attchd,0,0.0,0,243479
1171,90,RL,11842,IR1,Sawyer,1Fam,1Story,3,7,1926,1949,Gable,VinylSd,0.0,446.0,Gd,1,1,5,1347,1,Attchd,0,0.0,0,149630
1172,180,FV,9326,Reg,Gilbert,TwnhsE,1.5Fin,6,3,1992,2010,Hip,Wd Sdng,0.0,1004.0,TA,3,0,3,1654,0,Detchd,1,220.0,0,227049
1173,45,RL,8536,Reg,NWAmes,1Fam,1Story,8,3,2002,2010,Hip,VinylSd,100.0,1755.0,Fa,1,0,1,2124,0,Attchd,1,196.0,0,315618
1174,60,RM,7853,Reg,Edwards,TwnhsE,1Story,9,3,1952,1953,Gable,BrkFace,0.0,849.0,Gd,3,2,0,1128,0,Attchd,2,379.0,0,228564
1175,190,RH,5558,Reg,OldTown,1Fam,1Story,1,3,1938,1951,Gable,VinylSd,0.0,689.0,Ex,0,2,2,1488,1,Attchd,3,540.0,0,179396
1176,160,RL,7042,IR1,Somerst,TwnhsE,1Story,3,2,1964,1969,Gable,Wd Sdng,0.0,617.0,Ex,0,0,4,2024,1,Attchd,2,328.0,0,213925
1177,150,RL,3475,IR1,OldTown,1Fam,1Story,3,6,1916,1920,Gable,Wd Sdng,0.0,1479.0,Ex,1,1,4,2518,0,Attchd,2,369.0,0,246756
1178,190,RL,7714,Reg,CollgCr,TwnhsE,2Story,8,3,2004,2008,Gable,Wd Sdng,100.0,657.0,Gd,0,0,3,3483,1,Detchd,1,213.0,0,335104
1179,85,RL,4942,Reg,CollgCr,1Fam,SFoyer,1,1,1929,1957,Hip,VinylSd,0.0,773.0,Gd,0,0,2,3253,1,Attchd,2,448.0,0,259989
1180,80,FV,4666,Reg,Edwards,1Fam,2Story,5,9,1952,1970,Gable,BrkFace,0.0,1361.0,TA,2,0,5,1887,0,Attchd,2,418.0,0,243491
1181,50,RL,8865,IR1,OldTown,1Fam,1Story,3,6,1912,1930,Gable,MetalSd,0.0,1158.0,Ex,2,1,5,1563,2,Detchd,3,377.0,0,220039
1182,70,RM,16252,IR1,NWAmes,1Fam,2Story,2,6,1920,1925,Gable,HdBoard,0.0,785.0,Gd,3,0,1,2384,0,Attchd,0,0.0,0,210796
1183,150,RL,12825,Reg,NridgHt,1Fam,2Story,8,9,1918,1945,Gable,Wd Sdng,100.0,678.0,TA,0,0,4,1535,0,Attchd,0,0.0,0,220138
1184,180,RL,3695,Reg,Gilbert,Twnhs,1Story,3,2,1952,1977,Gable,VinylSd,0.0,0.0,TA,3,0,2,1438,0,Detchd,3,713.0,0,151753
1185,20,RL,4940,Reg,SawyerW,1Fam,1Story,7,9,1918,1946,Hip,Wd Sdng,0.0,574.0,Gd,3,1,3,1649,1,Attchd,0,0.0,0,212841
1186,80,RL,12969,IR1,Sawyer,1Fam,1.5Fin,1,3,1956,1965,Gable,Wd Sdng,0.0,825.0,Gd,0,0,0,1588,2,Attchd,2,361.0,0,201665
1187,160,RL,4957,Reg,NWAmes,1Fam,2Story,6,3,1924,1946,Gable,BrkFace,0.0,491.0,Gd,1,0,3,2046,0,Attchd,3,886.0,0,253468
1188,60,FV,7242,Reg,OldTown,1Fam,2Story,3,3,1985,1998,Gable,BrkFace,200.0,1444.0,Ex,0,0,3,1509,0,Attchd,3,544.0,0,203353
1189,90,RL,10668,Reg,SawyerW,1Fam,2Story,8,1,1930,1946,Gable,VinylSd,0.0,742.0,Ex,2,1,2,1854,1,Attchd,1,229.0,0,276957
1190,45,RL,4993,Reg,NridgHt,Duplex,1Story,6,7,1980,2009,Gable,VinylSd,200.0,678.0,Ex,0,1,4,2917,1,None,0,0.0,0,274032
1191,60,RL,8541,IR1,NWAmes,1Fam,1.5Fin,2,7,1954,1956,Gable,VinylSd,0.0,1169.0,Ex,1,0,2,1875,1,Attchd,1,220.0,0,204655
1192,50,RL,4158,Reg,NAmes,1Fam,1Story,6,2,1922,1949,Gable,BrkFace,0.0,507.0,Gd,3,1,0,2849,2,Detchd,2,470.0,0,308141
1193,40,RL,5998,Reg,SawyerW,1Fam,1Story,7,6,1931,1931,Hip,VinylSd,100.0,1157.0,Gd,3,0,2,2593,1,BuiltIn,3,641.0,0,317370
1194,70,RL,9508,IR1,NWAmes,1Fam,SFoyer,5,4,1961,1970,Gable,HdBoard,300.0,777.0,Gd,2,1,1,2159,1,Detchd,2,497.0,0,242727
1195,40,RL,3653,Reg,NridgHt,1Fam,2Story,3,7,1973,1975,Gable,Wd Sdng,400.0,554.0,Ex,2,0,3,1625,1,Attchd,0,0.0,354,193427
1196,150,C (all),10099,Reg,SawyerW,1Fam,1Story,4,7,1909,1913,Gable,Wd Sdng,0.0,604.0,Ex,2,0,4,2470,0,Attchd,1,199.0,0,216140
1197,160,RL,8023,Reg,Edwards,1Fam,1Story,4,4,1999,2010,Gable,VinylSd,0.0,682.0,Ex,3,0,5,1677,1,Attchd,0,0.0,0,223752
1198,190,RL,10681,IR1,Gilbert,1Fam,2Story,6,3,1971,1989,Gable,VinylSd,300.0,751.0,Ex,2,1,0,1806,0,Detchd,2,504.0,0,251122
1199,180,RH,9063,Reg,Gilbert,1Fam,2Story,10,7,1953,1962,Gable,MetalSd,0.0,555.0,Fa,0,1,5,1996,0,Attchd,1,193.0,0,278461
1200,150,RL,16027,IR1,Gilbert,1Fam,2Story,1,9,1951,1980,Gable,VinylSd,200.0,1010.0,Ex,3,0,3,1805,0,BuiltIn,0,0.0,0,174958
1201,30,FV,8626,Reg,CollgCr,Duplex,1.5Fin,4,4,1919,1944,Gable,VinylSd,100.0,550.0,Ex,1,1,2,1456,1,Attchd,2,537.0,0,182757
1202,160,RL,6537,Reg,Somerst,1Fam,1Story,10,6,1931,1955,Gable,VinylSd,300.0,348.0,Ex,3,0,5,1143,1,Detchd,0,0.0,0,236940
1203,45,RL,8614,IR1,NridgHt,1Fam,1.5Fin,4,7,1913,1928,Gable,Wd Sdng,300.0,1934.0,Gd,0,0,1,2410,1,Attchd,3,795.0,0,296358
1204,70,RL,10632,IR1,Gilbert,1Fam,1Story,10,3,1949,1949,Gable,MetalSd,0.0,971.0,Gd,0,0,2,2145,0,BuiltIn,1,302.0,0,302662
1205,50,RL,8303,Reg,OldTown,1Fam,1Story,1,5,1927,1932,Hip,VinylSd,100.0,2005.0,Ex,2,1,3,1079,1,Attchd,1,230.0,0,161336
1206,160,RL,8269,IR1,Somerst,1Fam,1Story,9,1,2009,2010,Gable,VinylSd,0.0,0.0,TA,3,1,5,1445,0,Detchd,1,243.0,0,241767
1207,80,RL,5704,Reg,Sawyer,1Fam,2.5Unf,4,6,1952,1979,Gable,VinylSd,0.0,1087.0,TA,3,0,0,1907,1,Attchd,3,784.0,0,266959
1208,85,RL,5817,Reg,Somerst,1Fam,2Story,7,5,1923,1927,Hip,MetalSd,0.0,1284.0,Ex,3,0,5,2064,0,Detchd,1,208.0,0,265081
1209,180,RL,4018,Reg,SawyerW,1Fam,1Story,3,7,1978,2004,Gable,VinylSd,0.0,832.0,Ex,1,0,5,1146,1,Detchd,3,681.0,0,192222
1210,70,RL,19434,Reg,OldTown,1Fam,1Story,10,9,1921,1934,Gable,HdBoard,100.0,503.0,Ex,2,0,4,1760,1,Attchd,1,167.0,0,252800
1211,120,RM,4350,Reg,NWAmes,1Fam,SFoyer,3,4,1929,1938,Gable,VinylSd,400.0,807.0,Ex,0,0,5,2125,1,Attchd,0,0.0,0,215592
1212,160,FV,5730,Reg,OldTown,1Fam,SFoyer,8,9,1962,1963,Gable,BrkFace,0.0,1153.0,TA,0,0,3,1627,1,Attchd,0,0.0,0,266051
1213,80,RL,5657,Reg,CollgCr,1Fam,1Story,8,6,1903,1907,Hip,VinylSd,0.0,0.0,Ex,2,0,0,1952,1,Attchd,0,0.0,0,221375
1214,160,FV,12675,Reg,Gilbert,1Fam,2Story,1,5,1976,1976,Gable,BrkFace,200.0,897.0,Ex,0,0,3,1562,0,Detchd,0,0.0,0,153832
1215,80,RL,6992,IR2,Sawyer,2fmCon,2Story,10,2,1958,1982,Gable,BrkFace,300.0,1285.0,Ex,0,0,1,2375,1,Attchd,3,567.0,0,346074
1216,120,RL,15121,Reg,Gilbert,TwnhsE,2.5Unf,2,1,1986,1995,Gable,HdBoard,100.0,1261.0,Ex,2,0,2,1422,0,Attchd,2,397.0,0,175110
1217,30,RL,5786,Reg,NAmes,1Fam,1Story,8,8,1907,1935,Gable,BrkFace,100.0,728.0,TA,0,0,5,1283,0,Detchd,2,591.0,0,228610
1218,180,RM,9316,IR1,Sawyer,1Fam,2Story,1,6,1981,2006,Gable,VinylSd,300.0,488.0,Ex,3,1,4,1823,0,Attchd,0,0.0,0,141083
1219,20,FV,5336,Reg,NAmes,TwnhsE,2.5Unf,8,7,1911,1935,Gable,VinylSd,0.0,968.0,Ex,1,0,0,1176,2,None,2,456.0,0,220227
1220,90,RL,23684,Reg,NWAmes,1Fam,2Story,8,6,1930,1951,Gable,VinylSd,400.0,666.0,Gd,2,1,4,961,0,Attchd,2,434.0,0,201221
1221,45,RL,4474,Reg,Sawyer,1Fam,1Story,2,7,1977,2003,Gable,VinylSd,400.0,950.0,Ex,1,0,4,2502,0,Attchd,1,187.0,0,223515
1222,45,RL,9460,Reg,Gilbert,1Fam,1Story,4,9,1933,1941,Gable,VinylSd,300.0,1537.0,Ex,0,0,4,1345,2,Attchd,3,854.0,0,244230
1223,150,RL,11124,IR2,CollgCr,1Fam,2Story,6,5,1981,2010,Hip,Wd Sdng,0.0,1069.0,Ex,0,0,5,1211,1,Attchd,0,0.0,0,218874
1224,30,RL,9965,Reg,NWAmes,TwnhsE,1Story,9,1,1997,1999,Hip,VinylSd,300.0,1507.0,Ex,3,0,0,1417,0,Attchd,2,349.0,0,304319
1225,40,RL,7386,Reg,Sawyer,1Fam,2Story,8,1,1974,1988,Flat,MetalSd,0.0,599.0,Ex,2,0,0,1398,2,Attchd,2,403.0,0,260577
1226,40,RL,7593,Reg,Edwards,TwnhsE,1Story,8,9,2004,2007,Gable,VinylSd,0.0,1387.0,Ex,0,1,4,1732,0,Attchd,0,0.0,0,277226
1227,50,RL,8282,Reg,CollgCr,1Fam,1Story,7,5,1975,1987,Gable,Wd Sdng,200.0,1755.0,Ex,2,0,2,1302,1,Attchd,1,193.0,129,244999
1228,20,RM,7528,Reg,Gilbert,1Fam,2Story,9,2,1948,1953,Gable,BrkFace,0.0,0.0,Gd,2,0,5,2099,1,Attchd,0,0.0,0,245430
1229,80,RL,13120,IR1,NAmes,1Fam,SFoyer,2,3,1978,1997,Gable,Wd Sdng,0.0,2272.0,Ex,2,1,5,2194,1,Attchd,1,244.0,0,260596
1230,75,RL,24471,IR1,NridgHt,Twnhs,1Story,3,1,1956,1972,Gable,MetalSd,200.0,637.0,Fa,2,0,3,1233,1,Detchd,2,386.0,0,178205
1231,75,RL,6131,IR1,NAmes,1Fam,2Story,10,6,1994,2010,Gable,MetalSd,200.0,695.0,Ex,2,1,5,1502,0,None,3,766.0,0,300168
1232,40,RH,4085,Reg,Gilbert,1Fam,2Story,8,6,1992,1996,Gable,HdBoard,200.0,1164.0,Gd,1,0,4,1545,0,None,1,275.0,0,284719
1233,30,RL,7753,Reg,Somerst,1Fam,2Story,6,3,1925,1954,Gable,VinylSd,0.0,917.0,TA,3,2,1,1720,1,BuiltIn,1,251.0,0,215312
1234,20,RL,29432,IR3,SawyerW,1Fam,SFoyer,10,3,1917,1931,Gable,BrkFace,100.0,667.0,Ex,2,0,4,2501,0,Detchd,0,0.0,0,321678
1235,120,RL,5421,Reg,OldTown,1Fam,2Story,9,7,1995,2002,Gable,MetalSd,0.0,1150.0,TA,1,0,0,2545,2,Attchd,2,451.0,0,333914
1236,60,RL,18389,IR2,Gilbert,1Fam,1Story,10,1,1985,2009,Gable,VinylSd,200.0,1035.0,TA,0,1,5,3826,0,Attchd,3,477.0,0,423479
1237,150,RL,18748,IR1,Edwards,TwnhsE,1.5Fin,4,5,1937,1941,Gable,BrkFace,0.0,710.0,Ex,2,0,5,915,0,Attchd,0,0.0,0,125479
1238,85,RL,6143,IR1,Gilbert,1Fam,1Story,8,3,1980,2003,Gable,BrkFace,100.0,968.0,Po,0,0,3,1370,1,Detchd,0,0.0,0,255412
